itemId,productName,productLink,offerLink,imageUrl,price,priceMax,sales,ratingStar,shopType,sellerCommissionRate,shopeeCommissionRate,subniches
47300461211,Carrinho Elétrico Bombeiro Caminhão Elétrico Infantil Bombeiro 12v 30kg Controle Remoto,https://shopee.com.br/product/218013732/47300461211,https://s.shopee.com.br/AAF5NXyxL0,https://cf.shopee.com.br/file/sg-11134201-81zws-mid3xtysdgcnf1,1289.9,1289.9,2,5.0,[2],0.13,0.03,"[""passeio-carrinhos""]"
54760112866,"Carrinho de Bebê Travel System 3 em 1 - Bebê Conforto, Moisés e Passeio - Modelo Advance - ColorBaby",https://shopee.com.br/product/1352493725/54760112866,https://s.shopee.com.br/90380yqHHS,https://cf.shopee.com.br/file/br-11134207-820lw-mopi8fwfa1ab4c,1699.99,1699.99,2,5.0,[1],0.09,0.03,"[""passeio-carrinhos""]"
58204778808,Carrinho de Bebê Galzerano Ivy Berço Moisés Passeio Travel System UV50+,https://shopee.com.br/product/1735777943/58204778808,https://s.shopee.com.br/4LHIQplQLr,https://cf.shopee.com.br/file/br-11134207-81zto-ml0upwvpeayq79,1349.9,1899.9,17,4.9,[],0.12,0.03,"[""passeio-carrinhos""]"
22394650642,Combo Verão Animado Grande Brinquedoteca Madeira Lilás Faz de Conta Pedagógico Infantil Montessori Kit Livro Educativo,https://shopee.com.br/product/763724888/22394650642,https://s.shopee.com.br/7AbTqTodw0,https://cf.shopee.com.br/file/br-11134207-81z1k-mi4mqtythtdyaa,2468.64,2468.64,2,5.0,[1],0.05,0.03,"[""brinquedos-montessori""]"
42777665704,"Carrinho de Bebê Safety 1st, Spark Splus, 0 meses a 22 kg, Black Graphite",https://shopee.com.br/product/1012658943/42777665704,https://s.shopee.com.br/6ffDD7cXc1,https://cf.shopee.com.br/file/br-11134207-81ztc-mivxwz2k8dtv6d,1279.9,1279.9,3,5.0,[2],0.12,0.03,"[""passeio-carrinhos""]"
23493519756,Carrinho De Bebê Europeu Luxo 4 em 1 Passear - Super Lançamento - Moisés - Bebê Conforto e Base,https://shopee.com.br/product/844745891/23493519756,https://s.shopee.com.br/8V6rQ3sBIJ,https://cf.shopee.com.br/file/br-11134207-820lk-mpsctrzb9gqqc4,1590.0,1690.0,5,4.8,[2],0.09,0.03,"[""passeio-carrinhos""]"
20907129641,Kit Bolsa Maternidade Personalizado - 02 Peças,https://shopee.com.br/product/427251682/20907129641,https://s.shopee.com.br/30luqDYg6q,https://cf.shopee.com.br/file/br-11134207-7r98q-lmj2xqqenfg62a,489.9,489.9,4,5.0,[2],0.35,0.03,"[""maternidade-bolsas-mochilas""]"
19897812426,Carrinho De Bebê Pockit+ All-City Ultra Compacto Bagagem De Mão,https://shopee.com.br/product/401389575/19897812426,https://s.shopee.com.br/9AMYBjJowA,https://cf.shopee.com.br/file/br-11134207-7r98o-m0ap5ccbzpex49,1369.0,1369.0,3,5.0,[2],0.1,0.03,"[""passeio-carrinhos""]"
22197921014,Kit Leito Maternidade Algodão Personalizado Cecília Branco - 03 Peças,https://shopee.com.br/product/427251682/22197921014,https://s.shopee.com.br/60PWSMjPNg,https://cf.shopee.com.br/file/br-11134207-820lz-mpjgt8rirlky29,369.9,369.9,7,5.0,[2],0.45,0.03,"[""roupas-geral""]"
11219650290,Cinta Modeladora Feminina Body Amamentação Miracle Belt,https://shopee.com.br/product/492986664/11219650290,https://s.shopee.com.br/8AU19ZvTjx,https://cf.shopee.com.br/file/br-11134207-7r98o-mdaudv0ctwqpc7,395.16,395.16,30,5.0,[],0.4,0.03,"[""roupas-geral""]"
18199379641,Cozinha Infantil Geladeira Madeira Brinquedo Pedagógico Faz de Conta Chef Montessori Criança Lúdico Kit Livro Educativo,https://shopee.com.br/product/763724888/18199379641,https://s.shopee.com.br/1BKGhc2q5V,https://cf.shopee.com.br/file/br-11134207-820lg-mm0p3sa8fk74d2,1245.13,1245.13,5,5.0,[1],0.1,0.03,"[""brinquedos-montessori""]"
58255704558,Cama Infantil Mini Cama Montessoriana Bege Amendoa com colchão 70x150 Linha Baby da Bello Conforto,https://shopee.com.br/product/770333274/58255704558,https://s.shopee.com.br/7fXkQJro0P,https://cf.shopee.com.br/file/br-11134207-820lg-mlfd01bztcli66,850.0,850.0,2,5.0,[],0.16,0.03,"[""passeio-bebe-conforto""]"
22993132274,Kit Bolsa Maternidade Menino Valência Champanhe/Bronze/Verde - 04 Peças,https://shopee.com.br/product/427251682/22993132274,https://s.shopee.com.br/9zvfB5CQiX,https://cf.shopee.com.br/file/br-11134207-7r98o-lxb75jyxgxj344,699.9,699.9,2,5.0,[2],0.2,0.03,"[""maternidade-bolsas-mochilas""]"
22394637814,Carrinho de Bebê  Travel System 3 em 1 Alta Visão –  Bebê Conforto + Assento Reclinável + Mochila Maternidade,https://shopee.com.br/product/1126064857/22394637814,https://s.shopee.com.br/2VpeGgjhai,https://cf.shopee.com.br/file/br-11134207-81z1k-mhut0mj93y0y39,1299.0,1299.0,2,5.0,[2],0.09,0.03,"[""maternidade-bolsas-mochilas""]"
23999231491,"Banheira Com Suporte Dobrável e Trocador, 25l, até 30kg",https://shopee.com.br/product/1022139816/23999231491,https://s.shopee.com.br/7Kuu1s6QZj,https://cf.shopee.com.br/file/sg-11134201-81zuq-mieqk7x8661367,407.5,407.5,3,4.9,[2],0.35,0.03,"[""banho-banheiras"", ""roupas-body""]"
58250274806,Carrinho c/Bebê Conforto Reversível Elysian Maxi Baby,https://shopee.com.br/product/624228750/58250274806,https://s.shopee.com.br/40eS3YFIqu,https://cf.shopee.com.br/file/sg-11134201-821d0-mgm6tybxcft8e7,1399.9,1399.9,9,5.0,[1],0.08,0.03,"[""passeio-carrinhos""]"
23594695032,Cama Infantil estilo Montessoriana Cinza para colchão 70x150 Linha Baby da Bello Conforto,https://shopee.com.br/product/770333274/23594695032,https://s.shopee.com.br/6ffDEUKqGY,https://cf.shopee.com.br/file/br-11134207-81z1k-mhj64v9web5t09,850.0,850.0,9,5.0,[],0.15,0.03,"[""passeio-bebe-conforto""]"
58251007235,Cama Infantil  estilo Montessoriana Rosa para colchão 70x150 Linha Baby da Bello Conforto,https://shopee.com.br/product/770333274/58251007235,https://s.shopee.com.br/6pydQnKCvb,https://cf.shopee.com.br/file/sg-11134201-8227w-mhhs9ecbsikk55,850.0,850.0,4,5.0,[],0.15,0.03,"[""passeio-bebe-conforto""]"
27220847108,Kit Bolsa Maternidade Menino/Menina Bag e Mochila Bali Off/Marrom/Verde - 02 Peças,https://shopee.com.br/product/427251682/27220847108,https://s.shopee.com.br/2g94RbZwmo,https://cf.shopee.com.br/file/br-11134207-7r98o-m3uqtnb51lpxb8,399.9,399.9,3,5.0,[2],0.34,0.03,"[""maternidade-bolsas-mochilas""]"
41061054163,Carrinho de Bebê Burigotto Passeio Travel System Lui-Mon Amouraté 15 Kg,https://shopee.com.br/product/916757440/41061054163,https://s.shopee.com.br/2BCnqqGHUA,https://cf.shopee.com.br/file/br-11134207-7r98o-mcuqvncge681b2,849.9,1479.9,2,5.0,[2],0.14,0.03,"[""passeio-carrinhos""]"
22894017642,Carrinho de Bebê Europeu 3 em 1 Pluma Kids Kit Completo Moises + Bebe Conforto + Base Veicular,https://shopee.com.br/product/844745891/22894017642,https://s.shopee.com.br/8AU11RtRyD,https://cf.shopee.com.br/file/br-11134207-820lu-mnyvg30y213450,1199.0,1940.0,8,5.0,[2],0.09,0.03,"[""passeio-carrinhos""]"
23500183536,Carrinho De Bebê Europeu Luxo 3 em 1 Pluma Kids com Amortecedor + Moisés Berço + Bebê Conforto e Base Veicular,https://shopee.com.br/product/844745891/23500183536,https://s.shopee.com.br/AUrvnjkZEd,https://cf.shopee.com.br/file/br-11134207-81ztc-miubzsewra4if1,1199.0,1940.0,17,4.9,[2],0.09,0.03,"[""passeio-carrinhos""]"
58204735017,Carrinho de Bebê Galzerano Napoli Berço Moisés Passeio Preto Cobre até 22kg,https://shopee.com.br/product/1735777943/58204735017,https://s.shopee.com.br/BRjTB1Ho8,https://cf.shopee.com.br/file/br-11134207-81ztt-ml00lbqevrpd56,939.9,1459.9,2,4.8,[],0.12,0.03,"[""passeio-carrinhos""]"
58254119528,"Berço Moisés Portátil De Luxo Para Bebês, Com Mosquiteiro E Rodas.",https://shopee.com.br/product/1332634005/58254119528,https://s.shopee.com.br/1LdgtKzM2f,https://cf.shopee.com.br/file/br-11134207-81ztc-mjl6x0bdzvnq8d,864.99,864.99,11,5.0,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
23594382481,Kit Carrinho de Bebe Napoli Galzerano + Bebe Conforto Travel System Resistente 2 em 1 Dobrável Preto,https://shopee.com.br/product/1419474325/23594382481,https://s.shopee.com.br/50WzFOEnPX,https://cf.shopee.com.br/file/br-11134207-81z1k-med1boqplm2r26,1199.99,1199.99,10,4.9,[],0.08,0.03,"[""passeio-carrinhos""]"
18244277281,Carrinho de bebê gêmeos para passeio reclinável 5 posições 81cm até 15kg fácil de guardar - Hércules,https://shopee.com.br/product/829520727/18244277281,https://s.shopee.com.br/9pcF0Vn6aR,https://cf.shopee.com.br/file/br-11134207-820m8-mn2vioiaqyo2b1,1099.99,1099.99,32,4.9,[1],0.09,0.03,"[""passeio-carrinhos""]"
26769111061,Kit Bolsa Maternidade Menino/Menina Bag e Mochila New York - 02 Peças,https://shopee.com.br/product/427251682/26769111061,https://s.shopee.com.br/5AqPQCQQiT,https://cf.shopee.com.br/file/br-11134207-820lg-mnx95aa0uj2a7d,399.9,399.9,18,4.9,[2],0.3,0.03,"[""maternidade-bolsas-mochilas""]"
21299234689,kit Bolsas maternidade personalizadas 7 itens,https://shopee.com.br/product/1142041173/21299234689,https://s.shopee.com.br/6Aiwc3DQ5G,https://cf.shopee.com.br/file/br-11134207-7r98o-lte3lxdex45455,649.0,649.0,5,5.0,[],0.15,0.03,"[""maternidade-bolsas-mochilas""]"
48458321950,Kit Bomba tira Leite Elétrica Dupla Fisher Price + 25 Sacos Para Armazenar Leite Materno - BB1224KF,https://shopee.com.br/product/389315825/48458321950,https://s.shopee.com.br/6ffDFvxgap,https://cf.shopee.com.br/file/sg-11134201-81zwi-mmq33nmhs4qs09,649.0,649.0,3,5.0,[1],0.14,0.03,"[""amamentacao-extracao-leite""]"
58250275102,Carrinho Passeio Bebê Moisés Reversível Elysian Maxi Baby,https://shopee.com.br/product/340054154/58250275102,https://s.shopee.com.br/4qDZ35C8A9,https://cf.shopee.com.br/file/sg-11134201-821ev-mgm78nkqlo9485,999.9,1399.9,4,5.0,[1],0.08,0.03,"[""passeio-carrinhos""]"
21997416093,Kit Bolsa Maternidade Personalizada Star  - 02 Peças,https://shopee.com.br/product/427251682/21997416093,https://s.shopee.com.br/2qSUduZJRr,https://cf.shopee.com.br/file/br-11134207-820m3-mpjgt8rilzb600,299.9,349.9,18,5.0,[2],0.33,0.03,"[""maternidade-bolsas-mochilas""]"
23893717481,Carrinho de Passeio C/Bebê Conforto TS NIVI Maxi Baby,https://shopee.com.br/product/624228750/23893717481,https://s.shopee.com.br/2qSUfPJkDp,https://cf.shopee.com.br/file/br-11134207-81z1k-mepp0eqcw7wha0,949.99,949.99,2,5.0,[1],0.08,0.03,"[""passeio-carrinhos""]"
21399610412,Carrinho de Passeio com Bebê Conforto 2 em 1 Travel System Youturn Maxi Baby,https://shopee.com.br/product/340054154/21399610412,https://s.shopee.com.br/6VLn295mmN,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmjmqgeyvwk09,949.99,949.99,36,4.9,[1],0.08,0.03,"[""passeio-carrinhos""]"
22694320406,Carrinho Bebe Passeio Travel System  Bebe Conforto Compacto Seguro Recém Nascido Nivi  Maxi Baby,https://shopee.com.br/product/828882817/22694320406,https://s.shopee.com.br/4AxsFrEfVx,https://cf.shopee.com.br/file/br-11134207-81z1k-mepp0eqcw7wha0,949.99,949.99,11,4.9,[1],0.08,0.03,"[""passeio-carrinhos""]"
58208445345,Berço Desmontável Viagem Cercado Chiqueirinho Portátil 0 a 15 Meses Com Trocador Multi Kids,https://shopee.com.br/product/1515005156/58208445345,https://s.shopee.com.br/60PWRoxDBC,https://cf.shopee.com.br/file/sg-11134201-81zwt-mmt30rk9t9txe7,949.9,949.9,2,5.0,[],0.08,0.03,"[""troca-trocadores-portateis""]"
20498077789,Carrinho de Bebê Travel System + Bebê Conforto Passeio Rio K MON AMOUR Burigotto Preto Bege,https://shopee.com.br/product/751907905/20498077789,https://s.shopee.com.br/qhQHn88xL,https://cf.shopee.com.br/file/br-11134207-820mf-mpusx1fs4verf8,1300.99,1300.99,2,4.8,[1],0.05,0.03,"[""passeio-bebe-conforto""]"
55757071840,Berço de Acoplar Na Cama Bebe Portátil Balanço Com Mosquiteiro Mobile Som E Vibração,https://shopee.com.br/product/1613972122/55757071840,https://s.shopee.com.br/1Vx75dyihg,https://cf.shopee.com.br/file/br-11134207-820lm-mlozdbrmnsw634,638.0,638.0,26,5.0,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
18859175853,Berço 3 em 1 Americano Carolina Baby - MDF Branco Bétula + Mosquiteiro,https://shopee.com.br/product/791924197/18859175853,https://s.shopee.com.br/1Vx75dPJdb,https://cf.shopee.com.br/file/br-11134207-81z1k-mezmp3lyrqbp06,479.9,479.9,8,5.0,[1],0.18,0.03,"[""quarto-sono-mosquiteiros""]"
58200068076,Kit Bomba de Leite Elétrica Dupla Fisher Price + 3 Frascos pra Armazenar Leite - BB1224K,https://shopee.com.br/product/750964153/58200068076,https://s.shopee.com.br/3LOlHoOftC,https://cf.shopee.com.br/file/sg-11134201-8259c-mgcehtelys5r97,649.0,649.0,2,5.0,[1],0.12,0.03,"[""amamentacao-extracao-leite""]"
22599188992,Berço Portátil Infantil Patrulha Canina Infantil Cercado Desmontável Chiqueirinho Com Mosquiteiro,https://shopee.com.br/product/1670307054/22599188992,https://s.shopee.com.br/4AxsGXJlnn,https://cf.shopee.com.br/file/br-11134207-81z1k-mgzbxof5erk073,504.9,504.9,2,5.0,[],0.16,0.03,"[""quarto-sono-mosquiteiros""]"
23897906417,Carrinho De Bebê Burigotto Travel System Rio 22 Bebe Conforto Passeio 4 Rodas,https://shopee.com.br/product/751907905/23897906417,https://s.shopee.com.br/gO05U8mII,https://cf.shopee.com.br/file/br-11134207-820l4-mpusx1fs229v05,1189.9,1299.99,6,4.9,[1],0.05,0.03,"[""passeio-bebe-conforto""]"
23494252852,Triângulo Montessori Infantil Duplo com Rampa + Ponte,https://shopee.com.br/product/427422777/23494252852,https://s.shopee.com.br/W4ZuBJQac,https://cf.shopee.com.br/file/br-11134207-7r98o-mckvr4p5kvsxda,586.0,586.0,5,4.8,[],0.13,0.03,"[""brinquedos-montessori""]"
23698213398,kit Bolsas maternidade personalizadas 5 itens,https://shopee.com.br/product/1142041173/23698213398,https://s.shopee.com.br/9zvfB5ypIt,https://cf.shopee.com.br/file/br-11134207-7r98o-m6bzec7xhm0i35,520.0,520.0,3,5.0,[],0.15,0.03,"[""maternidade-bolsas-mochilas""]"
22293869248,Churrasqueira Infantil Madeira Brinquedo Pedagógico Faz de Conta Cozinha Infantil Chef Montessori Kit Livro Educativo,https://shopee.com.br/product/763724888/22293869248,https://s.shopee.com.br/4qDZ4Lose7,https://cf.shopee.com.br/file/br-11134207-820lj-mm0rpj1r8d8k88,708.89,708.89,3,5.0,[1],0.1,0.03,"[""brinquedos-montessori""]"
23394293149,Carrinho de Passeio com Bebê Conforto 2 em 1 Travel System Youturn Maxi Baby,https://shopee.com.br/product/624228750/23394293149,https://s.shopee.com.br/5q66Ev8K8B,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmjmqgeyvwk09,829.0,829.0,87,5.0,[1],0.08,0.03,"[""passeio-carrinhos""]"
23498807884,Carrinho de Passeio com Bebê Conforto 2 em 1 Travel System Youturn Maxi Baby,https://shopee.com.br/product/828882817/23498807884,https://s.shopee.com.br/60PWRE7gnE,https://cf.shopee.com.br/file/br-11134207-81z1k-mfmjmqgeyvwk09,829.0,829.0,45,4.9,[1],0.08,0.03,"[""passeio-carrinhos""]"
22592995850,Carrinho de bebê Topázio Travel System reclinável e dobravel até 15kg  acompanha bebê conforto,https://shopee.com.br/product/829520727/22592995850,https://s.shopee.com.br/6VLn2NznLj,https://cf.shopee.com.br/file/br-11134207-7r98o-luuzd1mew1glba,749.99,749.99,69,4.9,[1],0.09,0.03,"[""passeio-carrinhos""]"
22536190547,Enxoval de Bebê Bordado Personalizados Manta Fraldas Cueiro Toalha Banho Kit 5 Peças,https://shopee.com.br/product/676533111/22536190547,https://s.shopee.com.br/6L2Mnlf01P,https://cf.shopee.com.br/file/br-11134207-7qukw-lf2s2nxzw6xr0a,390.0,390.92,2,4.9,[],0.2,0.03,"[""enxoval-kits""]"
52306439197,Cadeira de Descanso Balanço para Bebê com Música Mosquiteiro Controle Remoto Premium,https://shopee.com.br/product/1613972122/52306439197,https://s.shopee.com.br/5q66FbvLy3,https://cf.shopee.com.br/file/br-11134207-81zty-ml527ldn318k9e,552.0,552.0,28,4.9,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
48206468206,Cadeira de Descanso Balanço para Bebê com Música Mosquiteiro Controle Remoto Premium BH Store,https://shopee.com.br/product/1613972122/48206468206,https://s.shopee.com.br/7Kuu2MpdvM,https://cf.shopee.com.br/file/br-11134207-81zui-ml52b1d8cf7peb,552.0,552.0,24,4.9,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
58252741312,Quadriciclo Elétrico Importway 6V Rosa Luz Música +3 Anos Certificado INMETRO,https://shopee.com.br/product/945531325/58252741312,https://s.shopee.com.br/3LOlEzb4MQ,https://cf.shopee.com.br/file/br-11134207-81z1k-midb9sjjmbr51c,578.1,578.1,2,5.0,[],0.12,0.03,"[""passeio-carrinhos""]"
42328681970,Kit body Bebê 12 peças conjunto bebê Roupa de Bebês Algodão Menino E Menina,https://shopee.com.br/product/1046382346/42328681970,https://s.shopee.com.br/9AMYEBXLx5,https://cf.shopee.com.br/file/sg-11134201-8262s-mkihx0a7fev7ec,162.9,162.9,4,5.0,[],0.5,0.03,"[""roupas-geral"", ""roupas-body"", ""roupas-macacao""]"
22094320823,Kit Berço Luxo Trança Personalizado com Nome 10 Peças Enxoval Bebê Menina ou Menino,https://shopee.com.br/product/408998681/22094320823,https://s.shopee.com.br/110qRzTd1k,https://cf.shopee.com.br/file/br-11134207-7r98o-md4iuc0fochecf,533.6,533.6,2,5.0,[],0.13,0.03,"[""enxoval-kits""]"
41913808849,Kit Ninho Redutor + Almofada Amamentação e Trocador 100% Algodão Batistela Baby,https://shopee.com.br/product/916757440/41913808849,https://s.shopee.com.br/9KfyQlgLnC,https://cf.shopee.com.br/file/br-11134207-81z1k-mid7tt6wp9fn75,529.9,529.9,18,5.0,[2],0.13,0.03,"[""amamentacao-almofadas""]"
22894550898,Kit Body Longo 12 Peças Menina Sortido (4 Kits De 3 Peças) inverno / verão Roupa de Menino,https://shopee.com.br/product/1579201917/22894550898,https://s.shopee.com.br/7VEKPHzIFN,https://cf.shopee.com.br/file/br-11134207-81z1k-mg4c17ig2fpgb3,159.9,159.9,17,5.0,[2],0.5,0.03,"[""roupas-geral""]"
23893864291,Kit Body Longo 12 Peças Menino Sortido (4 Kits De 3 Peças) inverno / verão Roupa de Menino,https://shopee.com.br/product/1579201917/23893864291,https://s.shopee.com.br/5fmgDv6Gxy,https://cf.shopee.com.br/file/br-11134207-81z1k-mg4c17i1qxa898,159.9,159.9,20,4.9,[2],0.5,0.03,"[""roupas-geral""]"
22597643305,Kit Mala Maternidade Personalizadas Luxo com 6 peças. Bolsas de Bebê personalizada com nome. Nick baby bolsas,https://shopee.com.br/product/539937430/22597643305,https://s.shopee.com.br/2qSUdvto7c,https://cf.shopee.com.br/file/br-11134207-820lq-mp9f46xgn37n4d,527.91,527.91,32,5.0,[2],0.13,0.03,"[""maternidade-bolsas-mochilas""]"
23126956987,kit bolsa maternidade Mala Baú e Mochila  Personalizada,https://shopee.com.br/product/453617814/23126956987,https://s.shopee.com.br/4Vaid4DCvm,https://cf.shopee.com.br/file/br-11134207-81z1k-mf44dv9nevwn6b,698.0,710.0,52,5.0,[],0.09,0.03,"[""maternidade-bolsas-mochilas""]"
22794332013,Berço Compacto Joly Chiqueirinho Com Trocador Mosquiteiro E Móbile Rosa,https://shopee.com.br/product/1613972122/22794332013,https://s.shopee.com.br/2VpeHTuufq,https://cf.shopee.com.br/file/br-11134207-81z1k-mdx96r9aax37a8,513.0,513.0,32,5.0,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
22798832717,Berço Compacto Joly Chiqueirinho Com Trocador Mosquiteiro E Móbile Luxo,https://shopee.com.br/product/1613972122/22798832717,https://s.shopee.com.br/2LWE5AvY0p,https://cf.shopee.com.br/file/br-11134207-81z1k-mdx96r9aax37a8,513.0,513.0,30,4.9,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
58200151616,Bebê Conforto Bolt Tutti Baby Cadeirinha Para Carro Infantil 0 a 13 KG Cinto 3 Pontos Preto com Detalhes em Couro,https://shopee.com.br/product/368482768/58200151616,https://s.shopee.com.br/8KnRDXKTAY,https://cf.shopee.com.br/file/br-11134207-820m2-mo5u216f320w62,389.89,389.89,3,5.0,[2],0.18,0.03,"[""passeio-bebe-conforto""]"
22794332003,Berço Compacto Joly Chiqueirinho Com Trocador Mosquiteiro E Móbile Azul,https://shopee.com.br/product/1613972122/22794332003,https://s.shopee.com.br/20tNgYwogj,https://cf.shopee.com.br/file/sg-11134201-7rdy4-mdq4t6b76z2x3b,507.0,507.0,61,4.9,[],0.13,0.03,"[""quarto-sono-mosquiteiros""]"
19497517280,Cadeirinha de Alimentação Burigotto Prima Pappa Zero 3 Gold,https://shopee.com.br/product/364932311/19497517280,https://s.shopee.com.br/8V6rNzi5HS,https://cf.shopee.com.br/file/sg-11134201-7rbl2-lo2o33sv53q602,811.0,811.0,3,5.0,[1],0.07,0.03,"[""alimentacao-cadeiras""]"
58256726053,Carrinho De Bebê Passeio Reclinável Reversível 0 A 36 Meses Teca Baby,https://shopee.com.br/product/1453271956/58256726053,https://s.shopee.com.br/6pydPQNkFv,https://cf.shopee.com.br/file/br-11134207-820lm-mlp3n8d0pwcl27,525.0,525.0,4,4.9,[1],0.12,0.03,"[""passeio-carrinhos""]"
20097796811,KIT BOLSA MATERNIDADE PERSONALIZADO COM 9 PEÇAS LUXO. MALA MATERNIDADE PERSONALIZADA COM NOME DO BEBÊ. NICK BABY BOLSAS,https://shopee.com.br/product/539937430/20097796811,https://s.shopee.com.br/5fmg19o7JH,https://cf.shopee.com.br/file/br-11134207-820lt-mpw8hjapwxs382,594.0,594.0,5,5.0,[2],0.1,0.03,"[""maternidade-bolsas-mochilas""]"
20697500680,Carrinho de Bebê 3 Rodas Passeio 4RIDE 15kgs Maxi Baby,https://shopee.com.br/product/340054154/20697500680,https://s.shopee.com.br/9UzObexfGu,https://cf.shopee.com.br/file/sg-11134201-7rbko-loy4s4pakb1v26,699.9,699.9,3,5.0,[1],0.08,0.03,"[""passeio-carrinhos""]"
9080204292,Sutiã Modelador Feminino Amamentação Miracle Belt,https://shopee.com.br/product/492986664/9080204292,https://s.shopee.com.br/5q66RUsUge,https://cf.shopee.com.br/file/br-11134207-7r98o-mdbzr7r37y0x31,176.61,176.61,2,5.0,[],0.4,0.03,"[""roupas-geral""]"
23998202832,Kit 8 Peças Bebê RN ao GG Body Manga Longa e Calça Pagão Canelado Comfort 03k4,https://shopee.com.br/product/1389336017/23998202832,https://s.shopee.com.br/70I3eCsrxv,https://cf.shopee.com.br/file/br-11134207-820ma-mpk1t5poabcyc4,230.0,230.0,14,5.0,[2],0.3,0.03,"[""roupas-geral"", ""roupas-body""]"
