_quality_rank,catalog_profile_slug,catalog_profile_name,source_type,source_value,page,limit,hasNextPage,scrollId,itemId,shopId,shopName,productName,productLink,offerLink,imageUrl,commissionRate,appExistRate,appNewRate,webExistRate,webNewRate,commission,price,sales,periodEndTime,periodStartTime,priceMin,priceMax,productCatIds,ratingStar,priceDiscountRate,shopType,sellerCommissionRate,shopeeCommissionRate,source_hits,subniches,_source_row,_dedupe_key,_duplicate_count,duplicate_name_price_tag,duplicate_name_price_group_id,duplicate_name_price_group_size,duplicate_name_price_keeper,subniche_basis,source_keywords_norm,unmapped_source_keywords
11,feminino,Feminino,keyword,loafer,5,50,False,,22694349681,936658468,Achei Pneus,Kit 2 Pneus 205/50R17 Bridgestone Run Flat Potenza S001 89W,https://shopee.com.br/product/936658468/22694349681,https://s.shopee.com.br/9fKO0M5nsG,https://cf.shopee.com.br/file/br-11134207-7r98o-mdq30ifhuchl29,0.05,0.05,0.05,0.05,0.05,134.4995,2689.99,0,32503651199,1764558000,2689.99,2689.99,"[102187, 102264, 102552]",5.0,18,[1],0.02,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1418,936658468:22694349681,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
12,feminino,Feminino,keyword,chinelo,9,50,True,,22396758941,1049850872,Mecolour loja oficial,Prensa Térmica 8x1 Sublimação Camiseta Chinelos Bones Pratos Cor Vermelho/preto 110/220V Mecolour,https://shopee.com.br/product/1049850872/22396758941,https://s.shopee.com.br/9KhXbicg8e,https://cf.shopee.com.br/file/sg-11134201-7rd3s-lv40kdloym9u75,0.08,0.08,0.08,0.08,0.08,132.4,1655.0,35,32503651199,1771415220,1655.0,1666.0,"[100644, 101939, 101982]",5.0,17,[1],0.05,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",1105,1049850872:22396758941,1,,,,,source_hits,"[""chinelo""]",[]
13,feminino,Feminino,keyword,loafer,4,50,True,,58250220626,1215229492,Webcontinental Marketplace,Coifa Flat Philco PCO90I 90cm Led Vidro Inox Exaustor e Depurador 110V,https://shopee.com.br/product/1215229492/58250220626,https://s.shopee.com.br/5foFF0GhUf,https://cf.shopee.com.br/file/sg-11134201-8258s-mgdqs209zf2le0,0.07,0.07,0.07,0.07,0.07,84.693,1209.9,0,32503651199,1764558000,1209.9,1209.9,"[100010, 100041, 100211]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1362,1215229492:58250220626,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
14,feminino,Feminino,keyword,loafer,3,50,True,,20497971206,1311725041,PodiumPneus,Pneu 255/35r18 Dh6 Run Flat Delinte 90w Aro 18,https://shopee.com.br/product/1311725041/20497971206,https://s.shopee.com.br/2LXnGsOiOu,https://cf.shopee.com.br/file/br-11134207-7r98o-m1x1e09jt87l19,0.07,0.07,0.07,0.07,0.07,80.0121,1143.03,0,32503651199,1764558000,1143.03,1143.03,"[102187, 102264, 102552]",5.0,44,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1332,1311725041:20497971206,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
15,feminino,Feminino,keyword,loafer,4,50,True,,58201864681,1311725041,PodiumPneus,Pneu Bridgestone 225/50r17 98y Turanza T005 Run Flat,https://shopee.com.br/product/1311725041/58201864681,https://s.shopee.com.br/6AkVpvEnTq,https://cf.shopee.com.br/file/br-11134207-81z1k-mi61mlrj9rsx42,0.06,0.06,0.06,0.06,0.06,79.8588,1330.98,0,32503651199,1765557195,1330.98,1330.98,"[102187, 102264, 102552]",5.0,7,[1],0.03,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1367,1311725041:58201864681,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
16,feminino,Feminino,keyword,loafer,3,50,True,,18297832507,1215229492,Webcontinental Marketplace,Aparelho De Jantar 30 Peças Flat Samambaia Oxford,https://shopee.com.br/product/1215229492/18297832507,https://s.shopee.com.br/9V0xo2xQrf,https://cf.shopee.com.br/file/sg-11134201-7rdxa-lztdqozzkh4a30,0.07,0.07,0.07,0.07,0.07,60.3246,861.78,0,32503651199,1764558000,861.78,861.78,"[100636, 100718, 101243]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1355,1215229492:18297832507,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
17,feminino,Feminino,keyword,slide,2,50,True,,19899369882,1316514850,Bestway Store,Escorregador Inflável Grande Para Piscina Bestway,https://shopee.com.br/product/1316514850/19899369882,https://s.shopee.com.br/4qF8FU6Gnx,https://cf.shopee.com.br/file/sg-11134201-7rdyo-lzf5bhg2t2es7d,0.09,0.09,0.09,0.09,0.09,53.91,599.0,1,32503651199,1783622621,599.0,599.0,"[100632, 100684, 101011]",4.7,9,[1],0.06,0.03,"[""keyword:slide""]","[""feminino-geral""]",1561,1316514850:19899369882,1,,,,,sem_regra_taxonomia,"[""slide""]","[""slide""]"
18,feminino,Feminino,keyword,loafer,3,50,True,,23094206580,1215229492,Webcontinental Marketplace,Coifa de Parede Philco 60cm Depurador e Exaustor  Flat 110V,https://shopee.com.br/product/1215229492/23094206580,https://s.shopee.com.br/1BLpsjT9lZ,https://cf.shopee.com.br/file/sg-11134201-7rdy7-mbwvz0vxaqe2f5,0.07,0.07,0.07,0.07,0.07,53.893,769.9,1,32503651199,1764558000,769.9,769.9,"[100010, 100041, 100211]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1325,1215229492:23094206580,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
19,feminino,Feminino,keyword,loafer,3,50,True,,23398698289,1215229492,Webcontinental Marketplace,Coifa De Parede Philco 60cm Depurador E Exaustor PCO60I Flat 220V,https://shopee.com.br/product/1215229492/23398698289,https://s.shopee.com.br/6L3w2E9UI4,https://cf.shopee.com.br/file/sg-11134201-7rdy5-mbwvz1rtyol10e,0.07,0.07,0.07,0.07,0.07,53.893,769.9,0,32503651199,1764558000,769.9,769.9,"[100010, 100041, 100211]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1356,1215229492:23398698289,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
20,feminino,Feminino,keyword,loafer,3,50,True,,23099155400,1617519379,Webco Prime,Coifa de Parede Philco 60cm Depurador e Exaustor PCO60I Flat 110V,https://shopee.com.br/product/1617519379/23099155400,https://s.shopee.com.br/60R5dcAky2,https://cf.shopee.com.br/file/sg-11134201-821f5-mgmml9pw1gy3f8,0.07,0.07,0.07,0.07,0.07,53.893,769.9,0,32503651199,1768485982,769.9,769.9,"[100010, 100041, 100211]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1358,1617519379:23099155400,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
21,feminino,Feminino,keyword,loafer,3,50,True,,22597685955,1311725041,PodiumPneus,Pneu Delinte Aro 16 205/55r16 91w Dh3 Run Flat,https://shopee.com.br/product/1311725041/22597685955,https://s.shopee.com.br/4AzRSFHjg7,https://cf.shopee.com.br/file/br-11134207-7r98o-ly6kghxc36lhb2,0.07,0.07,0.07,0.07,0.07,46.963,670.9,3,32503651199,1764558000,670.9,670.9,"[102187, 102264, 102552]",5.0,25,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1323,1311725041:22597685955,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
22,feminino,Feminino,keyword,loafer,3,50,True,,22698469468,1215229492,Webcontinental Marketplace,Aparelho De Jantar 20 Peças Flat Samambaia Oxford,https://shopee.com.br/product/1215229492/22698469468,https://s.shopee.com.br/904hD7zKsK,https://cf.shopee.com.br/file/sg-11134201-7rfh1-m9hbogef99t311,0.07,0.07,0.07,0.07,0.07,41.0508,586.44,0,32503651199,1764558000,586.44,586.44,"[100636, 100717, 101217]",4.5,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1340,1215229492:22698469468,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
23,feminino,Feminino,keyword,loafer,5,50,False,,54755771925,1509845472,EasyTech ,MONITOR DUEX PRO ORYUS 27 QHD FLAT 200HZ DXMO27Q200FL,https://shopee.com.br/product/1509845472/54755771925,https://s.shopee.com.br/5q7fRJKOev,https://cf.shopee.com.br/file/sg-11134201-8261h-mk9lzvs9hwjnac,0.04,0.04,0.04,0.04,0.04,39.56,989.0,5,32503651199,1770124891,989.0,989.0,"[100644, 101933, 0]",5.0,41,[1],0.01,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1443,1509845472:54755771925,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
24,feminino,Feminino,keyword,slide,2,50,True,,22793224456,1316514850,Bestway Store,Piscina Inflável 4600 Litros Bestway,https://shopee.com.br/product/1316514850/22793224456,https://s.shopee.com.br/LmitDNOwI,https://cf.shopee.com.br/file/sg-11134201-7rdxt-lywnmp9kvqr0c0,0.09,0.09,0.09,0.09,0.09,35.91,399.0,0,32503651199,1768907520,399.0,399.0,"[100632, 100684, 101011]",4.9,39,[1],0.06,0.03,"[""keyword:slide""]","[""feminino-geral""]",1574,1316514850:22793224456,1,,,,,sem_regra_taxonomia,"[""slide""]","[""slide""]"
25,feminino,Feminino,keyword,sandalia,1,50,True,,23093717237,1090996394,Havaianas Oficial,Rasteirinha Havaianas Una Açaí,https://shopee.com.br/product/1090996394/23093717237,https://s.shopee.com.br/8Kp0Ppm1qE,https://cf.shopee.com.br/file/sg-11134201-8262a-ml6jivi753ia12,0.18,0.18,0.18,0.18,0.18,35.0982,194.99,0,32503651199,1764558000,194.99,194.99,"[100532, 100561, 100593]",5.0,0,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:rasteirinha""]","[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]",49,1090996394:23093717237,1,,dup_np_000011,2,true,source_hits,"[""sandalia"", ""chinelo"", ""rasteirinha""]",[]
26,feminino,Feminino,keyword,chinelo,3,50,True,,19598298302,1090996394,Havaianas Oficial,Kit Havaianas - Super Glitter,https://shopee.com.br/product/1090996394/19598298302,https://s.shopee.com.br/2BEN4XYxOv,https://cf.shopee.com.br/file/sg-11134201-824iu-me8y4wixc8ox81,0.18,0.18,0.18,0.18,0.18,34.8282,193.49,0,32503651199,1764558000,193.49,193.49,"[100532, 100561, 100594]",5.0,10,[1],0.15,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",963,1090996394:19598298302,1,,,,,source_hits,"[""chinelo""]",[]
27,feminino,Feminino,keyword,loafer,3,50,True,,23698373058,1215229492,Webcontinental Marketplace,"Balcão Flat De Cozinha Para Pia 4 Portas 1 Gaveta 1,43 Metros Branco",https://shopee.com.br/product/1215229492/23698373058,https://s.shopee.com.br/1gI6TeRFkq,https://cf.shopee.com.br/file/sg-11134201-7repw-m86664mvgf92ec,0.07,0.07,0.07,0.07,0.07,34.293,489.9,0,32503651199,1764558000,489.9,489.9,"[100636, 100713, 101173]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1336,1215229492:23698373058,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
28,feminino,Feminino,keyword,loafer,3,50,True,,22297764933,1215229492,Webcontinental Marketplace,"Balcão Flat De Cozinha Para Pia 4 Portas 1 Gaveta 1,43 Branco Com Preto",https://shopee.com.br/product/1215229492/22297764933,https://s.shopee.com.br/8Kp0Pu1sEG,https://cf.shopee.com.br/file/sg-11134201-7rdw6-lzrl9eo6qayu4f,0.07,0.07,0.07,0.07,0.07,34.293,489.9,0,32503651199,1764558000,489.9,489.9,"[100636, 100713, 101173]",5.0,0,[1],0.04,0.03,"[""keyword:loafer""]","[""feminino-geral""]",1344,1215229492:22297764933,1,,,,,sem_regra_taxonomia,"[""loafer""]","[""loafer""]"
29,feminino,Feminino,keyword,sapatilha,2,50,True,,52015547918,1006215031,Choice Oficial,"Nadadeira de mergulho especial Explosões best seller, sapatilha de sapo macia, nadadeiras longas de TPE, para homens e",https://shopee.com.br/product/1006215031/52015547918,https://s.shopee.com.br/6fgmQnvxtd,https://cf.shopee.com.br/file/sg-11134201-8259c-mrr2ghwpyrd2a4,0.09,0.09,0.09,0.09,0.09,31.3209,348.01,0,32503651199,1786020648,348.01,348.01,"[100637, 100725, 101292]",5.0,44,[2],0.06,0.03,"[""keyword:sapatilha""]","[""calcados-sapatilha""]",867,1006215031:52015547918,1,,,,,source_hits,"[""sapatilha""]",[]
30,feminino,Feminino,keyword,chinelo,7,50,True,,54815547479,1006215031,Choice Oficial,"Explosões de tábua de mergulho, chinelos macios de sapo, nadadeiras longas de TPE, para homens e mulheres, equipamento",https://shopee.com.br/product/1006215031/54815547479,https://s.shopee.com.br/8plH0nViJs,https://cf.shopee.com.br/file/sg-11134201-825b7-mro62wwlnl6t09,0.09,0.09,0.09,0.09,0.09,31.3209,348.01,0,32503651199,1786018119,348.01,348.01,"[100637, 100725, 101292]",5.0,44,[2],0.06,0.03,"[""keyword:chinelo""]","[""calcados-chinelo""]",1047,1006215031:54815547479,1,,,,,source_hits,"[""chinelo""]",[]
31,feminino,Feminino,keyword,sandalia,5,50,True,,58251155306,1090996394,Havaianas Oficial,Chinelo Havaianas High Plataforma II,https://shopee.com.br/product/1090996394/58251155306,https://s.shopee.com.br/5VUp2dRc4a,https://cf.shopee.com.br/file/sg-11134201-8226p-mhkv887d16h20a,0.13,0.13,0.13,0.13,0.13,29.8987,229.99,0,32503651199,1764558000,229.99,229.99,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",203,1090996394:58251155306,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
32,feminino,Feminino,keyword,sandalia,1,50,True,,20498034013,1090996394,Havaianas Oficial,Rasteirinha Havaianas Una Pitanga,https://shopee.com.br/product/1090996394/20498034013,https://s.shopee.com.br/8V8Qc8lOVH,https://cf.shopee.com.br/file/sg-11134201-8262z-mls68jgm5a0z73,0.18,0.18,0.18,0.18,0.18,29.6982,164.99,0,32503651199,1764558000,164.99,164.99,"[100532, 100561, 100593]",5.0,0,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo"", ""keyword:rasteirinha""]","[""calcados-sandalia"", ""calcados-chinelo"", ""calcados-rasteirinha""]",50,1090996394:20498034013,1,,,,,source_hits,"[""sandalia"", ""chinelo"", ""rasteirinha""]",[]
33,feminino,Feminino,keyword,sandalia,4,50,True,,58206817878,1090996394,Havaianas Oficial,Chinelo Havaianas High Plataforma II,https://shopee.com.br/product/1090996394/58206817878,https://s.shopee.com.br/8AVaDXD88q,https://cf.shopee.com.br/file/sg-11134201-820o7-mnwxojpqeps06e,0.13,0.13,0.13,0.13,0.13,29.2877,225.29,74,32503651199,1773340251,225.29,234.99,"[100532, 100561, 100594]",4.9,4,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",173,1090996394:58206817878,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
34,feminino,Feminino,keyword,sandalia,3,50,True,,19198092678,1090996394,Havaianas Oficial,Chinelo Havaianas Track Plus,https://shopee.com.br/product/1090996394/19198092678,https://s.shopee.com.br/9KhXbfzp1u,https://cf.shopee.com.br/file/sg-11134201-7rdw1-mbpfaaw04qvu31,0.18,0.18,0.18,0.18,0.18,28.7982,159.99,6,32503651199,1764558000,159.99,159.99,"[100532, 100561, 100594]",4.9,0,[1],0.15,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",123,1090996394:19198092678,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
35,feminino,Feminino,keyword,sandalia,1,50,True,,44505727574,1672861664,Brand Choice,MINISO  Família Sanrio - Chinelos de algodão femininos simples e com sola grossa (Hello Kitty & Cinnamoroll) 24cm × 11cm,https://shopee.com.br/product/1672861664/44505727574,https://s.shopee.com.br/3B6uGL5hJj,https://cf.shopee.com.br/file/sg-11134201-8260p-mk7t1bhwe5mo37,0.23,0.23,0.23,0.23,0.23,28.7224,124.88,2,32503651199,1769990856,124.88,135.3,"[100532, 100561, 100596]",5.0,34,[1],0.2,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",18,1672861664:44505727574,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
36,feminino,Feminino,keyword,sandalia,5,50,True,,58254158512,1090996394,Havaianas Oficial,Kit Havaianas - Chinelo Havaianas Top Glitter Neon + Mini Bag Havaianas Super Glitter,https://shopee.com.br/product/1090996394/58254158512,https://s.shopee.com.br/60R5dYPi3d,https://cf.shopee.com.br/file/sg-11134201-8262a-mk00jcat18ug8c,0.13,0.13,0.13,0.13,0.13,27.2974,209.98,0,32503651199,1769544443,209.98,209.98,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",200,1090996394:58254158512,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
37,feminino,Feminino,keyword,slide,2,50,True,,18599866279,1316514850,Bestway Store,"Escorregador Aquático Triplo 3 Pistas 4,88m H2OGO! Bestway",https://shopee.com.br/product/1316514850/18599866279,https://s.shopee.com.br/2gAdfVEWCS,https://cf.shopee.com.br/file/br-11134207-7r98o-md383do4amgi19,0.09,0.09,0.09,0.09,0.09,26.91,299.0,2,32503651199,1768907520,299.0,299.0,"[100632, 100684, 101011]",4.9,32,[1],0.06,0.03,"[""keyword:slide""]","[""feminino-geral""]",1556,1316514850:18599866279,1,,,,,sem_regra_taxonomia,"[""slide""]","[""slide""]"
38,feminino,Feminino,keyword,sandalia,5,50,True,,58204263037,1090996394,Havaianas Oficial,Kit Havaianas - Chinelo Havaianas Slim Square Glitter Contour + Mini Bag Havaianas Glitter,https://shopee.com.br/product/1090996394/58204263037,https://s.shopee.com.br/6VNMETNo2k,https://cf.shopee.com.br/file/sg-11134201-825zo-mk1h46v7irr8ba,0.13,0.13,0.13,0.13,0.13,25.9974,199.98,0,32503651199,1769632388,199.98,199.98,"[100532, 100561, 100594]",5.0,0,[1],0.1,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",201,1090996394:58204263037,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
39,feminino,Feminino,keyword,chinelo,5,50,True,,58252747964,1090996394,Havaianas Oficial,Rasteirinha Havaianas Una Açaí,https://shopee.com.br/product/1090996394/58252747964,https://s.shopee.com.br/20uwsEifOx,https://cf.shopee.com.br/file/sg-11134201-81ztr-milzys41onwgde,0.13,0.13,0.13,0.13,0.13,25.3487,194.99,2,32503651199,1767706444,194.99,194.99,"[100532, 100561, 100593]",5.0,0,[1],0.1,0.03,"[""keyword:chinelo"", ""keyword:rasteirinha""]","[""calcados-chinelo"", ""calcados-rasteirinha""]",998,1090996394:58252747964,1,candidato_revisao_duplicata_nome_preco,dup_np_000011,2,false,source_hits,"[""chinelo"", ""rasteirinha""]",[]
40,feminino,Feminino,keyword,sandalia,1,50,True,,45310449011,1006215031,Choice Oficial,Sandálias Clog Vazadas Unissex | Chinelos de praia EVA antiderrapantes com sola grossa para homens e mulheres,https://shopee.com.br/product/1006215031/45310449011,https://s.shopee.com.br/4AzRSB1tHl,https://cf.shopee.com.br/file/sg-11134201-8257w-ms84vlk6k5qg6e,0.23,0.23,0.23,0.23,0.23,24.4927,106.49,1,32503651199,1778672442,106.49,106.94,"[100012, 100068, 100260]",4.5,7,[2],0.2,0.03,"[""keyword:sandalia"", ""keyword:chinelo""]","[""calcados-sandalia"", ""calcados-chinelo""]",8,1006215031:45310449011,1,,,,,source_hits,"[""sandalia"", ""chinelo""]",[]
41,feminino,Feminino,keyword,rasteirinha,1,50,True,,22899565392,1090996394,Havaianas Oficial,Rasteirinha Havaianas Luna Point Puffed,https://shopee.com.br/product/1090996394/22899565392,https://s.shopee.com.br/3Vjkf0TcBZ,https://cf.shopee.com.br/file/sg-11134201-825ba-mqnsaderhxqm7b,0.13,0.13,0.13,0.13,0.13,22.7487,174.99,22,32503651199,1784058491,174.99,174.99,"[100532, 100561, 100593]",4.5,0,[1],0.1,0.03,"[""keyword:rasteirinha""]","[""calcados-rasteirinha""]",1186,1090996394:22899565392,1,,,,,source_hits,"[""rasteirinha""]",[]
